"Ticker";"Sector";"Sector_ETF";"Price";"ATR_pct";"Long_Score";"Long_Signal";"Long_Entry";"Long_Stop";"Long_Target";"Short_Score";"Short_Signal";"Short_Entry";"Short_Stop";"Short_Target";"BOT_Score";"BOT_Setup";"BOT_Breakout";"BOT_Squeeze";"BOT_VolDec";"BOT_VolSurge";"BOT_Flags";"ADX10";"RSI14";"RSI_slope";"MA50_dist";"OBV_rising";"UpDn_ratio";"RS_vs_ETF";"Macro_Note";"Sector_Long_Gate";"Sector_Short_Gate";"Best_Signal";"Trend_Passes";"Pullback";"RS_3m";"Trend_Reason";"NextEarnings";"EarningsInDays";"IV15";"IV30";"IV90";"IV180";"RV30";"IVP";"IVR";"IVP_2y";"RVP";"VRP";"Optionality";"TermStr";"Vol_Date";"Composite";"Gate_Tech";"Gate_Opt";"All_Gates";"Rank"
"ROK";"Industrial";"XLI";413,7;2,72;8;"WATCH";414,53;379,64;501,74;3;"SKIP";412,87;387,31;476,78;6;4;2;1;0,709;0,83;"S:4/6 BK:2/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";34,3;67,2;-2,4;7,9;TRUE;2,58;8,9;"";TRUE;FALSE;"SKIP";FALSE;"none";-2,19;"fails: RS<=bench, no pullback";"20260505";14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;TRUE;FALSE;FALSE;""
"SU";"Industrial";"XLI";61,66;3,14;6;"WATCH";61,78;59,66;67,08;7;"TRADE";61,54;60,87;63,2;4;4;0;0,656;0,912;0,6;"S:4/6 BK:0/4 | S1:+ S2:+ S3:- S4:+ S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";30;45,8;-14;2,3;TRUE;0,83;-10,8;"";TRUE;FALSE;"SKIP";FALSE;"RSI retraced";20,35;"fails: HH/HL";NA;NA;NA;40,8;NA;36,7;41,9;96,4;NA;NA;82,9;-2,66;"FAIL";"Backwardation";"20260324 08:20";8;TRUE;FALSE;FALSE;""
"UNP";"Industrial";"XLI";252,18;1,81;8;"WATCH";252,68;249,41;260,88;3;"SKIP";251,68;254,44;244,75;7;5;2;0,566;0,868;0,98;"S:5/6 BK:2/4 | S1:+ S2:+ S3:- S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:+ BK4:-";24,8;59,3;-1;0,1;TRUE;4,22;-0,2;"";TRUE;FALSE;"SKIP";TRUE;"at SMA20";9,16;"all criteria met";"20260423";2;NA;25,7;NA;24;21;82;NA;NA;48,8;19,88;"FAIL";"Backwardation";"20260421 11:49";8;TRUE;FALSE;FALSE;""
"GE";"Industrial";"XLI";303,6;3,59;5;"WATCH";304,21;309,09;291,99;6;"WATCH";302,99;315,34;272,13;2;2;0;0,622;1,019;0,96;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:+ S5:+ S6:- | BK1:- BK2:- BK3:- BK4:-";23,9;50;-5,8;-2,8;TRUE;1,05;-1,7;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-7,39;"fails: stage2, RS<=bench";"20260421";0;NA;39,7;NA;36,2;44,5;92,5;NA;NA;89,2;-11,32;"PARTIAL";"Backwardation";"20260420 22:58";7;TRUE;TRUE;TRUE;""
"HON";"Industrial";"XLI";229,74;2,18;5;"WATCH";230,2;232,53;224,37;7;"TRADE";229,28;237,23;209,41;3;3;0;0,573;0,918;0,94;"S:3/6 BK:0/4 | S1:- S2:+ S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";17;48,3;-6,1;-2,2;FALSE;0,52;-3,8;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";2,23;"fails: stage2";"20260423";2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;TRUE;FALSE;FALSE;""
"IR";"Industrial";"XLI";86,01;3,42;7;"WATCH";86,18;86,85;84,5;5;"WATCH";85,84;88,61;78,91;5;3;2;0,648;0,843;0,67;"S:3/6 BK:2/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:+ BK4:-";23,9;53,5;-4,5;-2;TRUE;3,05;-1,9;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-3,6;"fails: stage2, RS<=bench";"20260428";7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;TRUE;FALSE;FALSE;""
"ITW";"Industrial";"XLI";272,68;2,18;6;"WATCH";273,23;273,46;272,64;5;"WATCH";272,13;278,98;255,01;5;3;2;0,464;0,926;0,91;"S:3/6 BK:2/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:+ BK4:-";28,2;55;-3,2;-1,3;TRUE;2,67;-1,7;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";2,57;"fails: stage2, HH/HL";"20260430";9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;TRUE;FALSE;FALSE;""
"MMM";"Industrial";"XLI";151,4;2,38;6;"WATCH";151,7;153,8;146,46;6;"WATCH";151,1;156,91;136,57;4;3;1;0,505;0,79;1,56;"S:3/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:+";21,1;51,8;-4,5;-2,5;TRUE;0,87;-0,3;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-7,62;"fails: stage2, RS<=bench";"20260421";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;TRUE;FALSE;FALSE;""
"AU";"Precious Metals";"GLD";106,49;4,79;10;"SKIP";106,7;103,98;113,51;2;"SKIP";106,28;106,08;106,77;8;6;2;0,637;0,908;0,49;"S:6/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:+ BK4:-";26;54,7;-5,7;1,4;TRUE;1,41;26,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260508";17;NA;58,7;NA;57,4;74,4;76,1;NA;NA;84,5;-23,69;"FAIL";"Backwardation";"20260421 08:45";10;FALSE;FALSE;FALSE;""
"KGC";"Precious Metals";"GLD";34,7;3,96;10;"SKIP";34,77;32,18;41,24;2;"SKIP";34,63;32,83;39,13;8;5;3;0,776;0,855;0,74;"S:5/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";21,4;62,4;2,5;6,8;TRUE;1,65;23,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260429";8;NA;53,8;NA;50,6;61;72,8;NA;NA;79,4;-12,52;"FAIL";"Backwardation";"20260421 08:47";10;FALSE;FALSE;FALSE;""
"WPM";"Precious Metals";"GLD";149,21;4,06;10;"SKIP";149,51;140,42;172,24;2;"SKIP";148,91;143,25;163,06;7;4;3;0,759;0,979;0,87;"S:4/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:-";25,4;60,3;0,7;5,2;TRUE;1,66;23,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260507";16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;10;FALSE;FALSE;FALSE;""
"AGI";"Precious Metals";"GLD";48,95;4,09;9;"SKIP";49,05;46,09;56,45;2;"SKIP";48,85;47,02;53,44;8;5;3;0,717;0,816;0,64;"S:5/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";15,7;59;0,5;5,1;TRUE;1,91;21;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260429";8;NA;52,3;NA;50,6;57,4;77;NA;NA;66,5;-9,18;"FAIL";"Backwardation";"20260421 07:37";9;FALSE;FALSE;FALSE;""
"FSM";"Precious Metals";"GLD";10,65;5;9;"SKIP";10,67;10,77;10,41;3;"SKIP";10,63;10,99;9,72;7;4;3;0,5;1,021;0,65;"S:4/6 BK:3/4 | S1:- S2:+ S3:+ S4:+ S5:+ S6:- | BK1:+ BK2:+ BK3:+ BK4:-";17,7;52,9;1,9;-2,1;TRUE;1,19;17,3;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260506";15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"PAAS";"Precious Metals";"GLD";58,7;4,53;9;"SKIP";58,82;57,12;63,05;2;"SKIP";58,58;58,28;59,35;9;6;3;0,623;0,721;0,62;"S:6/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";13;56,9;2,6;1,7;TRUE;1,3;18,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260505";14;NA;61,8;NA;NA;63,2;76,7;NA;NA;70,5;-2,29;"FAIL";"NO DATA";"20260420 18:52";9;FALSE;FALSE;FALSE;""
"AEM";"Precious Metals";"GLD";216,39;3,87;8;"SKIP";216,82;212,55;227,51;2;"SKIP";215,96;216,84;213,75;8;6;2;0,575;0,925;0,85;"S:6/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:+ BK4:-";15,3;54,9;-2,9;0,8;TRUE;2,55;13,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";9;NA;47,9;NA;44,3;54,4;78;NA;NA;81,3;-12,73;"FAIL";"Backwardation";"20260421 07:33";8;FALSE;FALSE;FALSE;""
"EQX";"Precious Metals";"GLD";15,39;5,24;8;"SKIP";15,42;15,21;15,95;2;"SKIP";15,36;15,52;14,96;7;5;2;0,554;1;0,69;"S:5/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:+ S6:- | BK1:+ BK2:- BK3:+ BK4:-";17,8;54,5;0,9;0,2;TRUE;1,04;21,4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260506";15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;FALSE;FALSE;FALSE;""
"GDX";"Precious Metals";"GLD";99,13;3,92;8;"SKIP";99,33;97,5;103,9;2;"SKIP";98,93;99,47;97,59;8;6;2;0,562;0,94;0,48;"S:6/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:+ BK4:-";17,9;55,4;-1,3;0,7;TRUE;1,99;16,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;45,7;NA;43,5;61,1;73,8;NA;NA;85,3;-29,02;"FAIL";"Backwardation";"20260420 19:02";8;FALSE;FALSE;FALSE;""
"RGLD";"Precious Metals";"GLD";264,59;3,81;8;"SKIP";265,12;263,65;268,79;3;"SKIP";264,06;268,98;251,77;5;4;1;0,66;0,925;0,48;"S:4/6 BK:1/4 | S1:- S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:- BK3:+ BK4:-";20,3;52,7;-1,8;-0,6;TRUE;1,02;16;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260506";15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;FALSE;FALSE;FALSE;""
"SLV";"Precious Metals";"GLD";72,15;4,34;8;"SKIP";72,29;70,83;75,95;3;"SKIP";72,01;72,26;71,36;8;5;3;0,594;0,679;0,59;"S:5/6 BK:3/4 | S1:+ S2:- S3:+ S4:+ S5:+ S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";15,1;54,8;6;0,8;TRUE;1,22;10,3;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;68,8;NA;59,7;71,9;85,1;NA;NA;84,9;-4,45;"FAIL";"Backwardation";"20260324 08:18";8;FALSE;FALSE;FALSE;""
"CDE";"Precious Metals";"GLD";19,78;6,57;7;"SKIP";19,82;21;16,86;5;"SKIP";19,74;21,43;15,52;4;3;1;0,48;1,267;0,41;"S:3/6 BK:1/4 | S1:- S2:- S3:+ S4:+ S5:+ S6:- | BK1:- BK2:+ BK3:- BK4:-";14,8;49,3;-3,5;-6,8;TRUE;2,42;5;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260506";15;NA;76,5;NA;74,4;77;62,1;NA;NA;56,8;-0,63;"FAIL";"Backwardation";"20260421 09:06";7;FALSE;FALSE;FALSE;""
"HL";"Precious Metals";"GLD";19,33;5,63;7;"SKIP";19,37;20,4;16,8;4;"SKIP";19,29;20,81;15,5;5;4;1;0,465;0,762;0,81;"S:4/6 BK:1/4 | S1:- S2:- S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:- BK4:-";15,2;48,5;0,8;-6,2;TRUE;1,12;5,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260505";14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;FALSE;FALSE;FALSE;""
"SPG";"Real Estate";"XLRE";207,56;1,83;10;"WATCH";207,98;192,61;246,39;2;"SKIP";207,14;196,5;233,76;7;4;3;1;0,989;0,61;"S:4/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:-";36,9;72,8;5,5;6,7;TRUE;3,97;2,5;"";TRUE;FALSE;"SKIP";FALSE;"none";8,01;"fails: stage2, no pullback";"20260511";20;NA;25,1;NA;23,5;22,2;82,4;NA;NA;70,5;12,12;"FAIL";"Backwardation";"20260420 18:10";10;TRUE;FALSE;FALSE;""
"CBRE";"Real Estate";"XLRE";152,6;2,79;9;"WATCH";152,91;140,85;183,04;3;"SKIP";152,29;143,7;173,79;7;4;3;0,909;0,683;0,73;"S:4/6 BK:3/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";37;70,4;8,6;7,3;TRUE;4,63;5,6;"";TRUE;FALSE;"SKIP";FALSE;"none";-12,31;"fails: stage2, RS<=bench, no pullback";"20260423";2;NA;41,6;NA;34,9;34,2;95,9;NA;NA;72,2;19,74;"FAIL";"Backwardation";"20260421 09:04";9;TRUE;FALSE;FALSE;""
"WELL";"Real Estate";"XLRE";209,45;1,98;9;"WATCH";209,87;203,27;226,37;3;"SKIP";209,03;207,38;213,17;6;4;2;1;0,812;0,83;"S:4/6 BK:2/4 | S1:+ S2:+ S3:- S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";31,1;57,9;-1,3;2;TRUE;2,11;-3,1;"";TRUE;FALSE;"SKIP";TRUE;"at SMA20";6,81;"all criteria met";"20260428";7;NA;27,7;NA;25,1;22,3;94,2;NA;NA;66,5;21,65;"FAIL";"Backwardation";"20260420 18:02";9;TRUE;FALSE;FALSE;""
"AMT";"Real Estate";"XLRE";181,66;2,47;8;"WATCH";182,02;179,31;188,82;3;"SKIP";181,3;182,93;177,22;7;4;3;0,604;1,031;0,84;"S:4/6 BK:3/4 | S1:+ S2:+ S3:- S4:+ S5:+ S6:- | BK1:+ BK2:+ BK3:+ BK4:-";19,3;55,8;0,4;0,3;TRUE;1,45;-7,2;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-2,4;"fails: stage2, RS<=bench";"20260428";7;NA;30,3;NA;28,2;26,6;90,7;NA;NA;71,4;12,92;"FAIL";"Backwardation";"20260421 08:42";8;TRUE;FALSE;FALSE;""
"VTR";"Real Estate";"XLRE";84,65;1,84;6;"WATCH";84,82;84,02;86,81;5;"WATCH";84,48;85,72;81,38;1;1;0;0,726;0,982;0,93;"S:1/6 BK:0/4 | S1:- S2:+ S3:- S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:-";20,1;52,6;-0,8;-0,3;FALSE;1,07;-7,4;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";3,68;"fails: stage2";"20260427";6;NA;25,8;NA;23,2;19,4;92,5;NA;NA;63,8;28,33;"FAIL";"Backwardation";"20260420 18:16";7;TRUE;FALSE;FALSE;""
"EQIX";"Real Estate";"XLRE";1103,97;1,9;NA;"SKIP";NA;NA;NA;2;"SKIP";1101,76;982,26;1400,51;NA;NA;NA;NA;NA;NA;"";45,8;83,4;5,1;13,5;TRUE;2,3;5,1;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260429";8;NA;31,6;NA;30,2;23,6;89,9;NA;NA;29,1;29,18;"FAIL";"Backwardation";"20260420 18:06";2;FALSE;FALSE;FALSE;""
"MSFT";"Technology";"XLK";418,07;2,32;10;"WATCH";418,91;388,83;494,1;3;"SKIP";417,23;396,68;468,61;6;3;3;1;0,982;0,8;"S:3/6 BK:3/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:-";36,8;67,4;15,9;6,4;TRUE;2,25;3;"";TRUE;FALSE;"SKIP";FALSE;"none";-12,62;"fails: stage2, RS<=bench, no pullback";"20260429";8;NA;36,4;NA;31,2;26,3;96,4;NA;NA;56,6;32,54;"FAIL";"Backwardation";"20260420 19:05";10;TRUE;FALSE;FALSE;""
"SMH";"Technology";"XLK";463,96;2,59;10;"WATCH";464,89;403,05;619,49;2;"SKIP";463,03;411,19;592,64;7;4;3;1;0,976;0,44;"S:4/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:-";31,7;75,1;5,5;14;TRUE;17,97;14,2;"";TRUE;FALSE;"SKIP";FALSE;"none";14,25;"fails: stage2, RSI, no pullback";NA;NA;NA;35,6;NA;37;28,2;75,1;NA;NA;37,5;23,31;"PARTIAL";"Contango";"20260129 17:21";10;TRUE;TRUE;TRUE;""
"SNPS";"Technology";"XLK";460,95;3,53;10;"WATCH";461,87;419,12;568,76;2;"SKIP";460,03;427,58;541,14;9;5;4;1;0,838;1,21;"S:5/6 BK:4/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:+";25,3;67;14,6;8,9;TRUE;4,08;3,2;"";TRUE;FALSE;"SKIP";FALSE;"none";-14,38;"fails: stage2, RS<=bench, no pullback";"20260527";36;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;10;TRUE;FALSE;FALSE;""
"TXN";"Technology";"XLK";233,7;2,56;10;"WATCH";234,17;204,76;307,69;2;"SKIP";233,23;208,9;294,08;8;5;3;0,999;0,887;1,08;"S:5/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";32,7;76,1;8,3;13;TRUE;5,46;18,4;"";TRUE;FALSE;"SKIP";FALSE;"none";18,67;"fails: stage2, RSI, no pullback";"20260422";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;10;TRUE;FALSE;FALSE;""
"AVGO";"Technology";"XLK";399,63;3,04;9;"WATCH";400,43;331,86;571,86;2;"SKIP";398,83;338,56;549,5;8;5;3;1;0,908;0,73;"S:5/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";42,4;74;1;19,2;TRUE;13,81;22,3;"";TRUE;FALSE;"SKIP";FALSE;"none";15,56;"fails: no pullback";"20260603";43;NA;42,4;NA;47,7;41,7;30,3;NA;NA;24,6;1,71;"PARTIAL";"Contango";"20260421 08:48";9;TRUE;TRUE;TRUE;""
"LRCX";"Technology";"XLK";263,16;4,22;9;"WATCH";263,69;230,36;347,01;2;"SKIP";262,63;235,01;331,7;7;5;2;0,943;0,9;0,66;"S:5/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";28,9;61,7;-6,4;13,1;TRUE;2,48;8,8;"";TRUE;FALSE;"SKIP";FALSE;"none";13,73;"fails: no pullback";"20260422";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
"MRVL";"Technology";"XLK";147,84;4,3;9;"WATCH";148,14;94,56;282,08;2;"SKIP";147,54;96,47;275,23;8;4;4;0,847;1,25;1,42;"S:4/6 BK:4/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:+";48,3;85;4,4;54,8;TRUE;6,47;61,7;"";TRUE;FALSE;"SKIP";FALSE;"none";80,67;"fails: RSI, no pullback";"20260528";37;NA;63,2;NA;67,1;75,1;63,7;NA;NA;88,4;-17,2;"PARTIAL";"Contango";"20260420 23:18";9;TRUE;TRUE;TRUE;""
"ORCL";"Technology";"XLK";177,58;4,57;9;"WATCH";177,94;150,87;245,61;2;"SKIP";177,22;153,91;235,5;7;4;3;1;0,972;0,8;"S:4/6 BK:3/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:-";28,4;68,3;11,4;16,5;TRUE;2,92;12,2;"";TRUE;FALSE;"SKIP";FALSE;"none";-5,9;"fails: stage2, RS<=bench, no pullback";"20260610";50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
"ADBE";"Technology";"XLK";248,63;3,73;5;"WATCH";249,13;251,1;244,19;7;"TRADE";248,13;256,17;228,03;4;2;2;0,496;0,824;1,07;"S:2/6 BK:2/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:+ BK2:- BK3:+ BK4:-";26,8;51,7;7,3;-2;FALSE;0,66;-6,2;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-18,97;"fails: stage2, RS<=bench";"20260611";51;NA;41,8;NA;43,5;44,9;65,1;NA;NA;96,4;-7,02;"PARTIAL";"Contango";"20260421 07:31";8;TRUE;TRUE;TRUE;""
"MU";"Technology";"XLK";448,42;5,75;8;"WATCH";449,32;403,66;563,46;4;"SKIP";447,52;411,81;536,8;5;2;3;0,998;1,162;0,66;"S:2/6 BK:3/4 | S1:+ S2:+ S3:- S4:- S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:-";27,3;60,3;1,6;10;FALSE;1,18;-0,4;"";TRUE;FALSE;"SKIP";FALSE;"none";18,26;"fails: no pullback";"20260624";64;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;TRUE;FALSE;FALSE;""
"QCOM";"Technology";"XLK";137,52;2,46;8;"WATCH";137,8;133,28;149,08;4;"SKIP";137,24;135,97;140,43;6;3;3;0,662;0,843;0,84;"S:3/6 BK:3/4 | S1:+ S2:- S3:- S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";24,5;63,4;13,2;2,1;TRUE;9,28;-0,6;"";TRUE;FALSE;"SKIP";FALSE;"none";-15,34;"fails: stage2, RS<=bench, no pullback";"20260429";8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;TRUE;FALSE;FALSE;""
"SAP";"Technology";"XLK";178,94;3,41;6;"WATCH";179,3;185,02;164,98;7;"TRADE";178,58;188,76;153,13;2;1;1;0,614;1,08;0,96;"S:1/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:+ S6:- | BK1:+ BK2:- BK3:- BK4:-";27,9;51,9;12,9;-4,3;FALSE;0,78;-4,7;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-25,74;"fails: stage2, RS<=bench";"20260423";2;NA;42,9;NA;37,1;34,7;98,4;NA;NA;70,6;21,13;"FAIL";"Backwardation";"20260324 08:16";8;TRUE;FALSE;FALSE;""
"AAPL";"Technology";"XLK";273,05;2,18;7;"WATCH";273,6;257,9;312,83;3;"SKIP";272,5;263,11;295,98;5;3;2;0,94;0,969;0,88;"S:3/6 BK:2/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:- | BK1:+ BK2:- BK3:+ BK4:-";17,7;66,5;12,9;4,8;TRUE;0,98;3,7;"";TRUE;FALSE;"SKIP";FALSE;"none";6,09;"fails: no pullback";"20260430";9;32,7;28,3;26;26,8;24,7;72,8;93,2;90,9;56;13,72;"FAIL";"Backwardation";"20260421 11:40";7;TRUE;FALSE;FALSE;""
"DUOL";"Technology";"XLK";104,84;5,78;6;"WATCH";105,05;101,3;114,42;5;"WATCH";104,63;103,35;107,83;6;4;2;0,62;0,642;1;"S:4/6 BK:2/4 | S1:+ S2:- S3:+ S4:- S5:+ S6:+ | BK1:+ BK2:- BK3:+ BK4:-";19,5;56,5;14,8;2,5;FALSE;0,59;0,5;"";TRUE;FALSE;"SKIP";FALSE;"none";-34,03;"fails: stage2, RS<=bench, no pullback";"20260504";13;NA;93,6;NA;79,7;60;85,4;NA;NA;37;44,5;"FAIL";"Backwardation";"20260420 18:59";7;TRUE;FALSE;FALSE;""
"NFLX";"Technology";"XLK";94,83;3,71;7;"WATCH";95,02;91,31;104,29;6;"WATCH";94,64;93,16;98,35;7;5;2;0,534;0,91;1,46;"S:5/6 BK:2/4 | S1:+ S2:+ S3:- S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:- BK4:+";43,6;44,2;-28,7;2,8;TRUE;1,22;-3,2;"";TRUE;FALSE;"SKIP";FALSE;"RSI retraced";4,08;"fails: stage2";"20260716";86;NA;30,6;NA;35,6;44,8;38,3;NA;NA;79,3;-38,08;"PASS";"Contango";"20260420 23:22";7;TRUE;TRUE;TRUE;""
"CRM";"Technology";"XLK";186,27;4,01;5;"WATCH";186,64;186,06;188,11;6;"WATCH";185,9;189,81;176,11;1;0;1;0,835;0,975;1,05;"S:0/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:- S6:- | BK1:+ BK2:- BK3:- BK4:-";19,8;52,2;14,5;-0,9;FALSE;0,9;-11,1;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-19,95;"fails: stage2, RS<=bench";"20260527";36;NA;44;NA;42,6;42,3;76,2;NA;NA;76,2;3,96;"FAIL";"Backwardation";"20260421 09:17";6;TRUE;FALSE;FALSE;""
"PLTR";"Technology";"XLK";145,89;4,88;6;"WATCH";146,18;142,33;155,81;5;"WATCH";145,6;145,2;146,58;2;1;1;1;0,983;0,66;"S:1/6 BK:1/4 | S1:+ S2:- S3:- S4:- S5:- S6:- | BK1:+ BK2:- BK3:- BK4:-";20;51,7;12,8;1,5;FALSE;0,94;-9,6;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-18,03;"fails: stage2, RS<=bench";"20260504";13;NA;60,5;NA;53,9;50,2;72,2;NA;NA;36,2;18,51;"FAIL";"Backwardation";"20260420 23:33";6;TRUE;FALSE;FALSE;""
"ETR";"Utilities";"XLU";113,66;1,94;10;"SKIP";113,89;106,09;133,39;2;"SKIP";113,43;108,23;126,44;6;4;2;0,92;1,041;1,06;"S:4/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:- BK2:+ BK3:+ BK4:-";30,8;58,8;-9;6,1;TRUE;1,18;11,3;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260429";8;NA;23,4;NA;22,6;24,3;62,9;NA;NA;85,3;-3,85;"PARTIAL";"Backwardation";"20260420 17:59";10;FALSE;TRUE;FALSE;""
