"Ticker";"Sector";"Sector_ETF";"Price";"ATR_pct";"Long_Score";"Long_Signal";"Long_Entry";"Long_Stop";"Long_Target";"Short_Score";"Short_Signal";"Short_Entry";"Short_Stop";"Short_Target";"BOT_Score";"BOT_Setup";"BOT_Breakout";"BOT_Squeeze";"BOT_VolDec";"BOT_VolSurge";"BOT_Flags";"ADX10";"RSI14";"RSI_slope";"MA50_dist";"OBV_rising";"UpDn_ratio";"RS_vs_ETF";"Macro_Note";"Sector_Long_Gate";"Sector_Short_Gate";"Best_Signal";"Trend_Passes";"Pullback";"RS_3m";"Trend_Reason";"NextEarnings";"EarningsInDays";"IV15";"IV30";"IV90";"IV180";"RV30";"IVP";"IVR";"IVP_2y";"RVP";"VRP";"Optionality";"TermStr";"Vol_Date";"Composite";"Gate_Tech";"Gate_Opt";"All_Gates";"Rank"
"IR";"Industrial";"XLI";84,95;3,39;8;"WATCH";85,12;86,04;82,82;5;"WATCH";84,78;87,78;77,29;4;2;2;0,706;0,914;1,2;"S:2/6 BK:2/4 | S1:- S2:- S3:- S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:- BK4:-";20,6;51,1;2,4;-2,3;TRUE;1,59;-3,9;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-5,38;"fails: stage2, RS<=bench";"20260428";4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;TRUE;FALSE;FALSE;""
"MMM";"Industrial";"XLI";144,84;2,94;3;"SKIP";145,13;152,27;127,28;8;"SKIP";144,55;155,35;117,56;3;2;1;0,568;0,871;1,55;"S:2/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:+";19,5;40,4;-10,6;-5,8;FALSE;0,24;-7,6;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260721";88;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;FALSE;FALSE;FALSE;""
"ROK";"Industrial";"XLI";408,91;2,71;8;"WATCH";409,73;379,4;485,56;3;"SKIP";408,09;387,06;460,67;5;4;1;1;0,71;0,73;"S:4/6 BK:1/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:- BK3:+ BK4:-";34,5;62,8;-0,9;6,7;TRUE;1,02;7,9;"";TRUE;FALSE;"SKIP";FALSE;"none";-4,93;"fails: RS<=bench, no pullback";"20260505";11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;TRUE;FALSE;FALSE;""
"AMRZ";"Industrial";"XLI";56,87;2,97;5;"WATCH";56,98;57,73;55,12;6;"WATCH";56,76;58,9;51,4;4;3;1;0,526;0,765;0,83;"S:3/6 BK:1/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:- BK2:+ BK3:- BK4:-";15,4;49,1;-1,4;-2,5;TRUE;1,61;-4,1;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";2,06;"fails: stage2, HH/HL";"20260429";5;NA;42,6;NA;36,6;39,9;86,6;NA;NA;69,1;6,59;"FAIL";"Backwardation";"20260421 08:41";7;TRUE;FALSE;FALSE;""
"ITW";"Industrial";"XLI";273,13;2,2;6;"WATCH";273,68;272,13;277,54;6;"WATCH";272,58;277,63;259,97;6;3;3;0,545;0,923;1,12;"S:3/6 BK:3/4 | S1:- S2:- S3:- S4:+ S5:+ S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";22,2;54,9;7,5;-0,6;TRUE;1,19;-2,9;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";2,97;"fails: stage2, HH/HL";"20260430";6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;TRUE;FALSE;FALSE;""
"HL";"Precious Metals";"GLD";18,43;5,94;3;"SKIP";18,47;20,11;14,35;9;"SKIP";18,39;20,52;13,07;2;2;0;0,476;0,719;0,97;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";15,2;43,8;-3;-9,3;FALSE;0,64;-3,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260505";11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;FALSE;FALSE;FALSE;""
"AU";"Precious Metals";"GLD";96,76;5,18;5;"SKIP";96,95;103,51;80,56;8;"SKIP";96,57;105,6;73,98;4;4;0;0,574;0,844;1;"S:4/6 BK:0/4 | S1:- S2:- S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";21;43,1;-9,8;-7,5;TRUE;0,49;4,5;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260508";14;NA;58,7;NA;57,4;74,4;76,1;NA;NA;84,5;-23,69;"FAIL";"Backwardation";"20260421 08:45";8;FALSE;FALSE;FALSE;""
"KGC";"Precious Metals";"GLD";32,12;4,44;7;"SKIP";32,18;32,11;32,37;5;"SKIP";32,06;32,76;30,3;5;4;1;0,682;0,802;1,41;"S:4/6 BK:1/4 | S1:- S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:- BK3:- BK4:+";18,3;48,9;-11;-1;TRUE;0,77;7,1;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260429";5;NA;53,8;NA;50,6;61;72,8;NA;NA;79,4;-12,52;"FAIL";"Backwardation";"20260421 08:47";7;FALSE;FALSE;FALSE;""
"RGLD";"Precious Metals";"GLD";251,25;4;4;"SKIP";251,75;262,21;225,6;7;"SKIP";250,75;267,51;208,84;3;3;0;0,591;0,841;0,67;"S:3/6 BK:0/4 | S1:- S2:- S3:+ S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";19,5;44,1;-7,4;-5,1;FALSE;0,44;4,3;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260506";12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;FALSE;FALSE;FALSE;""
"WPM";"Precious Metals";"GLD";141,55;4,31;7;"SKIP";141,83;140,51;145,14;5;"SKIP";141,27;143,35;136,07;3;3;0;0,679;0,961;0,88;"S:3/6 BK:0/4 | S1:- S2:+ S3:+ S4:+ S5:- S6:- | BK1:- BK2:- BK3:- BK4:-";20,3;50,9;-6,9;-0,3;TRUE;0,71;11,9;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260507";13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;7;FALSE;FALSE;FALSE;""
"AGI";"Precious Metals";"GLD";43,98;4,91;6;"SKIP";44,07;46,18;38,8;6;"SKIP";43,89;47,11;35,85;5;5;0;0,586;0,786;1,09;"S:5/6 BK:0/4 | S1:- S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";18,5;43,2;-14,7;-5,7;TRUE;0,82;1,5;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260429";5;NA;52,3;NA;50,6;57,4;77;NA;NA;66,5;-9,18;"FAIL";"Backwardation";"20260421 07:37";6;FALSE;FALSE;FALSE;""
"EQX";"Precious Metals";"GLD";14,08;5,75;5;"SKIP";14,11;15,15;11,51;6;"SKIP";14,05;15,45;10,55;3;3;0;0,555;0,95;0,81;"S:3/6 BK:0/4 | S1:- S2:- S3:+ S4:+ S5:+ S6:- | BK1:- BK2:- BK3:- BK4:-";16,9;44,9;-5,7;-8;TRUE;0,62;4,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260506";12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;FALSE;FALSE;FALSE;""
"FSM";"Precious Metals";"GLD";10,12;5,24;5;"SKIP";10,14;10,74;8,65;6;"SKIP";10,1;10,95;7,97;3;3;0;0,396;0,969;0,75;"S:3/6 BK:0/4 | S1:- S2:- S3:+ S4:+ S5:+ S6:- | BK1:- BK2:- BK3:- BK4:-";15,4;46,2;-4,2;-6,7;TRUE;0,68;2,8;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260506";12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;FALSE;FALSE;FALSE;""
"GDX";"Precious Metals";"GLD";92,19;4,33;5;"SKIP";92,37;97,03;80,73;6;"SKIP";92,01;98,99;74,54;5;4;1;0,523;0,85;1,23;"S:4/6 BK:1/4 | S1:- S2:- S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:+";18,2;44,4;-9,3;-5,9;TRUE;0,61;3,3;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;45,7;NA;43,5;61,1;73,8;NA;NA;85,3;-29,02;"FAIL";"Backwardation";"20260420 19:02";6;FALSE;FALSE;FALSE;""
"PAAS";"Precious Metals";"GLD";55,12;4,77;6;"SKIP";55,23;57;50,81;5;"SKIP";55,01;58,15;47,16;5;5;0;0,508;0,674;1;"S:5/6 BK:0/4 | S1:- S2:+ S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";12,3;46,5;-4,8;-4,3;TRUE;0,67;3,6;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260505";11;NA;61,8;NA;NA;63,2;76,7;NA;NA;70,5;-2,29;"FAIL";"NO DATA";"20260420 18:52";6;FALSE;FALSE;FALSE;""
"SLV";"Precious Metals";"GLD";68,38;4,54;5;"SKIP";68,52;70,59;63,34;6;"SKIP";68,24;72,01;58,82;4;4;0;0,594;0,63;0,71;"S:4/6 BK:0/4 | S1:- S2:- S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";15,1;47,3;-6,6;-4,1;TRUE;0,72;1,3;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;NA;NA;NA;68,8;NA;59,7;71,9;85,1;NA;NA;84,9;-4,45;"FAIL";"Backwardation";"20260324 08:18";6;FALSE;FALSE;FALSE;""
"AEM";"Precious Metals";"GLD";198,96;4,25;5;"SKIP";199,36;212,31;166,99;5;"SKIP";198,56;216,59;153,48;4;4;0;0,491;0,866;1,18;"S:4/6 BK:0/4 | S1:- S2:+ S3:- S4:+ S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";16,9;41,1;-13,4;-7,2;TRUE;0,91;0;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260430";6;NA;47,9;NA;44,3;54,4;78;NA;NA;81,3;-12,73;"FAIL";"Backwardation";"20260421 07:33";5;FALSE;FALSE;FALSE;""
"CDE";"Precious Metals";"GLD";18,86;6,72;5;"SKIP";18,9;20,79;14,16;5;"SKIP";18,82;21,21;12,85;4;4;0;0,48;0,875;0,67;"S:4/6 BK:0/4 | S1:- S2:- S3:+ S4:+ S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";15,1;45,5;-2,3;-10,2;TRUE;0,9;2,2;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260506";12;NA;76,5;NA;74,4;77;62,1;NA;NA;56,8;-0,63;"FAIL";"Backwardation";"20260421 09:06";5;FALSE;FALSE;FALSE;""
"CBRE";"Real Estate";"XLRE";149,31;3,35;9;"WATCH";149,61;139,7;174,39;3;"SKIP";149,01;142,52;165,24;6;4;2;0,924;0,724;2,29;"S:4/6 BK:2/4 | S1:+ S2:- S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:- BK4:+";33,7;58,8;-5,5;5,8;TRUE;1,49;1,6;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-14,56;"fails: stage2, RS<=bench";NA;NA;NA;41,6;NA;34,9;34,2;95,9;NA;NA;72,2;19,74;"FAIL";"Backwardation";"20260421 09:04";9;TRUE;FALSE;FALSE;""
"VTR";"Real Estate";"XLRE";82,93;2,26;4;"SKIP";83,1;83,94;80,98;8;"SKIP";82,76;85,64;75,58;1;1;0;0,77;1,047;0,92;"S:1/6 BK:0/4 | S1:- S2:+ S3:- S4:- S5:- S6:- | BK1:- BK2:- BK3:- BK4:-";26,4;46,7;-11,8;-2,2;FALSE;0,46;-8,9;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260427";3;NA;25,8;NA;23,2;19,4;92,5;NA;NA;63,8;28,33;"FAIL";"Backwardation";"20260420 18:16";8;FALSE;FALSE;FALSE;""
"WELL";"Real Estate";"XLRE";208,24;2,4;7;"WATCH";208,66;203,67;221,12;5;"WATCH";207,82;207,79;207,92;4;4;0;0,927;0,815;0,91;"S:4/6 BK:0/4 | S1:+ S2:+ S3:- S4:+ S5:- S6:+ | BK1:- BK2:- BK3:- BK4:-";26,3;54,1;-15,4;1,2;TRUE;0,72;-3,3;"";TRUE;FALSE;"SKIP";TRUE;"strong (near SMA20 + RSI retraced)";10,58;"all criteria met";"20260428";4;NA;27,7;NA;25,1;22,3;94,2;NA;NA;66,5;21,65;"FAIL";"Backwardation";"20260420 18:02";8;TRUE;FALSE;FALSE;""
"AMT";"Real Estate";"XLRE";179,01;2,51;7;"WATCH";179,37;179,44;179,2;4;"SKIP";178,65;183,06;167,63;5;2;3;0,651;0,959;0,8;"S:2/6 BK:3/4 | S1:- S2:+ S3:- S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:-";17,6;51,5;0;-1,2;TRUE;1,29;-2,1;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-2,64;"fails: stage2, HH/HL, RS<=bench";"20260428";4;NA;30,3;NA;28,2;26,6;90,7;NA;NA;71,4;12,92;"FAIL";"Backwardation";"20260421 08:42";7;TRUE;FALSE;FALSE;""
"EQIX";"Real Estate";"XLRE";1115,29;1,87;NA;"SKIP";NA;NA;NA;2;"SKIP";1113,06;997,4;1402,21;NA;NA;NA;NA;NA;NA;"";54,3;81;2,1;12,9;TRUE;2,29;6,3;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260429";5;NA;31,6;NA;30,2;23,6;89,9;NA;NA;29,1;29,18;"FAIL";"Backwardation";"20260420 18:06";2;FALSE;FALSE;FALSE;""
"ADBE";"Technology";"XLK";238,98;4,35;3;"SKIP";239,46;249,96;213,21;10;"SKIP";238,5;255,01;197,24;3;2;1;0,565;0,866;1,84;"S:2/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:+";25,2;44,9;-6,4;-5,3;FALSE;0,84;-13,2;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260611";48;NA;41,8;NA;43,5;44,9;65,1;NA;NA;96,4;-7,02;"PARTIAL";"Contango";"20260421 07:31";10;FALSE;TRUE;FALSE;""
"AMD";"Technology";"XLK";305,33;3,67;9;"WATCH";305,94;216,7;529,04;2;"SKIP";304,72;221,08;513,82;8;4;4;0,962;1,042;1,21;"S:4/6 BK:4/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:+";55,1;83,6;3,5;39,5;TRUE;9,84;24,7;"";TRUE;FALSE;"SKIP";FALSE;"none";14,79;"fails: RSI, no pullback";"20260505";11;NA;59,8;NA;55,9;48,3;85,8;NA;NA;29,1;21,3;"FAIL";"Backwardation";"20260421 08:36";9;TRUE;FALSE;FALSE;""
"CSCO";"Technology";"XLK";88,59;2,3;9;"WATCH";88,77;79,59;111,7;3;"SKIP";88,41;81,2;106,44;7;4;3;0,927;0,805;1,12;"S:4/6 BK:3/4 | S1:+ S2:+ S3:- S4:+ S5:- S6:+ | BK1:+ BK2:+ BK3:+ BK4:-";30,6;68,6;5;10,2;TRUE;2,33;-5,7;"";TRUE;FALSE;"SKIP";FALSE;"none";15,98;"fails: no pullback";"20260513";19;NA;34,2;NA;30,3;27,3;96,4;NA;NA;62,3;22,61;"FAIL";"Backwardation";"20260421 09:18";9;TRUE;FALSE;FALSE;""
"EWY";"Technology";"XLK";150,59;4,23;9;"WATCH";150,89;134,02;193,06;2;"SKIP";150,29;136,73;184,18;7;5;2;1;0,771;0,95;"S:5/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";27,3;60,5;-3,3;11,2;TRUE;1,11;3,9;"";TRUE;FALSE;"SKIP";FALSE;"none";24,86;"fails: no pullback";NA;NA;NA;50,8;NA;46,8;65;82,9;NA;NA;88,8;-24,68;"FAIL";"Backwardation";"20260420 19:01";9;TRUE;FALSE;FALSE;""
"MRVL";"Technology";"XLK";165,56;4,1;9;"WATCH";165,89;99,1;332,86;2;"SKIP";165,23;101,11;325,53;8;4;4;0,877;1,3;1,22;"S:4/6 BK:4/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:+";56,2;89,2;9,5;65,4;TRUE;14,15;54,2;"";TRUE;FALSE;"SKIP";FALSE;"none";103,57;"fails: RSI, no pullback";"20260528";34;NA;63,2;NA;67,1;75,1;63,7;NA;NA;88,4;-17,2;"PARTIAL";"Contango";"20260420 23:18";9;TRUE;TRUE;TRUE;""
"MSFT";"Technology";"XLK";415,75;2,55;9;"WATCH";416,58;389,72;483,75;3;"SKIP";414,92;397,59;458,24;5;3;2;1;1,002;1,12;"S:3/6 BK:2/4 | S1:+ S2:+ S3:- S4:+ S5:- S6:- | BK1:- BK2:+ BK3:+ BK4:-";39,5;59,8;-11;5,6;TRUE;2,88;-1,9;"";TRUE;FALSE;"SKIP";FALSE;"none";-13,56;"fails: stage2, RS<=bench, no pullback";"20260429";5;NA;36,4;NA;31,2;26,3;96,4;NA;NA;56,6;32,54;"FAIL";"Backwardation";"20260420 19:05";9;TRUE;FALSE;FALSE;""
"SAP";"Technology";"XLK";163,25;3,83;3;"SKIP";163,58;182,8;115,51;9;"SKIP";162,92;186,49;104;2;1;1;0,614;1,14;2,01;"S:1/6 BK:1/4 | S1:- S2:- S3:- S4:- S5:+ S6:- | BK1:- BK2:- BK3:- BK4:+";25,1;36,2;-14,4;-11,6;FALSE;0,7;-17,3;"";TRUE;FALSE;"SKIP";NA;NA;NA;NA;"20260723";90;NA;42,9;NA;37,1;34,7;98,4;NA;NA;70,6;21,13;"FAIL";"Backwardation";"20260324 08:16";9;FALSE;FALSE;FALSE;""
"SMH";"Technology";"XLK";481,85;2,44;9;"WATCH";482,81;407,21;671,82;2;"SKIP";480,89;415,44;644,51;8;4;4;1;0,965;1,2;"S:4/6 BK:4/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:+";36,5;79,6;6,9;17,1;TRUE;18,15;6,8;"";TRUE;FALSE;"SKIP";FALSE;"none";17,65;"fails: RSI, no pullback";NA;NA;NA;35,6;NA;37;28,2;75,1;NA;NA;37,5;23,31;"PARTIAL";"Contango";"20260129 17:21";9;TRUE;TRUE;TRUE;""
"SNPS";"Technology";"XLK";456,85;3,7;9;"WATCH";457,76;421,07;549,51;3;"SKIP";455,94;429,57;521,85;6;4;2;1;0,8;1,13;"S:4/6 BK:2/4 | S1:+ S2:+ S3:- S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";29,4;60,4;-0,5;7,4;TRUE;4,14;-2,6;"";TRUE;FALSE;"SKIP";FALSE;"none";-11,67;"fails: stage2, RS<=bench, no pullback";"20260527";33;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
"TXN";"Technology";"XLK";282,23;3,16;9;"WATCH";282,79;206,55;473,4;2;"SKIP";281,67;210,72;459,02;8;4;4;0,999;1,017;3,69;"S:4/6 BK:4/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:+ BK2:+ BK3:+ BK4:+";41,8;88,6;18,3;35,3;TRUE;4,32;29,5;"";TRUE;FALSE;"SKIP";FALSE;"none";43,21;"fails: stage2, RSI, no pullback";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;9;TRUE;FALSE;FALSE;""
"AMAT";"Technology";"XLK";403,91;3,49;8;"WATCH";404,72;360,85;514,39;3;"SKIP";403,1;368,14;490,51;6;4;2;0,959;0,834;0,78;"S:4/6 BK:2/4 | S1:+ S2:+ S3:- S4:+ S5:- S6:+ | BK1:+ BK2:- BK3:+ BK4:-";23,7;64,9;3,9;10,8;TRUE;1,08;-4,6;"";TRUE;FALSE;"SKIP";FALSE;"none";22,5;"fails: no pullback";"20260514";20;NA;58,3;NA;53,9;52,7;NA;NA;NA;61,8;10,1;"FAIL";"Backwardation";"20260421 08:33";8;TRUE;FALSE;FALSE;""
"AVGO";"Technology";"XLK";419,94;2,98;8;"WATCH";420,78;336,36;631,83;2;"SKIP";419,1;343,16;608,96;7;5;2;1;0,91;0,85;"S:5/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";47,6;77,2;-0,2;23,6;TRUE;5,16;17,8;"";TRUE;FALSE;"SKIP";FALSE;"none";28,42;"fails: RSI, no pullback";"20260603";40;NA;42,4;NA;47,7;41,7;30,3;NA;NA;24,6;1,71;"PARTIAL";"Contango";"20260421 08:48";8;TRUE;TRUE;TRUE;""
"CRM";"Technology";"XLK";173,3;4,74;5;"WATCH";173,65;185,49;144,04;8;"TRADE";172,95;189,24;132,25;3;1;2;0,727;0,976;1,63;"S:1/6 BK:2/4 | S1:- S2:- S3:- S4:+ S5:- S6:- | BK1:- BK2:+ BK3:- BK4:+";21;40,9;-6,4;-7,5;TRUE;1,8;-18,7;"";TRUE;FALSE;"SKIP";FALSE;"none";-26,8;"fails: stage2, RS<=bench, no pullback";"20260527";33;NA;44;NA;42,6;42,3;76,2;NA;NA;76,2;3,96;"FAIL";"Backwardation";"20260421 09:17";8;TRUE;FALSE;FALSE;""
"LRCX";"Technology";"XLK";258,56;4,41;8;"WATCH";259,08;232,25;326,15;3;"SKIP";258,04;236,94;310,8;6;4;2;0,943;0,927;1,33;"S:4/6 BK:2/4 | S1:+ S2:+ S3:- S4:+ S5:- S6:+ | BK1:- BK2:- BK3:+ BK4:+";26,6;57,2;-4,9;10,2;TRUE;0,99;-3,2;"";TRUE;FALSE;"SKIP";FALSE;"none";15,85;"fails: no pullback";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;TRUE;FALSE;FALSE;""
"MU";"Technology";"XLK";481,72;5,4;8;"WATCH";482,68;408,95;667,02;2;"SKIP";480,76;417,21;639,63;6;4;2;1;1,106;0,82;"S:4/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:- | BK1:+ BK2:- BK3:+ BK4:-";30,2;66,2;2,8;16,6;TRUE;1,09;12,1;"";TRUE;FALSE;"SKIP";FALSE;"none";17,75;"fails: no pullback";"20260624";61;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;8;TRUE;FALSE;FALSE;""
"NFLX";"Technology";"XLK";92,82;3,49;5;"WATCH";93,01;91,96;95,62;7;"TRADE";92,63;93,82;89,68;2;2;0;0,686;0,952;0,81;"S:2/6 BK:0/4 | S1:- S2:+ S3:- S4:+ S5:- S6:- | BK1:- BK2:- BK3:- BK4:-";36,9;41,4;-37,7;-0,1;TRUE;0,8;-13,4;"";TRUE;FALSE;"SKIP";FALSE;"RSI retraced";4,99;"fails: stage2";"20260716";83;NA;30,6;NA;35,6;44,8;38,3;NA;NA;79,3;-38,08;"PASS";"Contango";"20260420 23:22";8;TRUE;TRUE;TRUE;""
"NVDA";"Technology";"XLK";199,64;2,5;8;"WATCH";200,04;182,81;243,1;3;"SKIP";199,24;186,51;231,07;6;4;2;1;0,868;0,75;"S:4/6 BK:2/4 | S1:+ S2:+ S3:- S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";31,5;64,6;-4,3;8,1;TRUE;2,9;-2,2;"";TRUE;FALSE;"SKIP";FALSE;"none";3,59;"fails: no pullback";"20260520";26;NA;39,7;38;40,4;30,4;52,8;NA;NA;18,2;26,8;"PASS";"Contango";"20260421 11:43";8;TRUE;TRUE;TRUE;""
"AAPL";"Technology";"XLK";273,43;2,21;6;"WATCH";273,98;257,63;314,84;4;"SKIP";272,88;262,84;298;4;2;2;0,989;0,985;0,79;"S:2/6 BK:2/4 | S1:+ S2:- S3:- S4:+ S5:- S6:- | BK1:+ BK2:- BK3:+ BK4:-";17,5;62,9;5,5;5,1;TRUE;1,07;-5,7;"";TRUE;FALSE;"SKIP";TRUE;"at SMA20";7,45;"all criteria met";"20260430";6;32,7;28,3;26;26,8;24,7;72,8;93,2;90,9;56;13,72;"FAIL";"Backwardation";"20260421 11:40";6;TRUE;FALSE;FALSE;""
"DUOL";"Technology";"XLK";100,29;5,93;5;"WATCH";100,49;100,3;100,96;6;"WATCH";100,09;102,33;94,5;2;2;0;0,622;0,669;0,86;"S:2/6 BK:0/4 | S1:- S2:- S3:- S4:- S5:+ S6:+ | BK1:- BK2:- BK3:- BK4:-";21,9;50,1;-5,4;-1;FALSE;0,99;-12,8;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-38,49;"fails: stage2, RS<=bench";"20260504";10;NA;93,6;NA;79,7;60;85,4;NA;NA;37;44,5;"FAIL";"Backwardation";"20260420 18:59";6;TRUE;FALSE;FALSE;""
"PLTR";"Technology";"XLK";141,57;5,24;6;"WATCH";141,85;142,76;139,58;6;"WATCH";141,29;145,65;130,39;2;1;1;0,846;0,989;1,17;"S:1/6 BK:1/4 | S1:- S2:+ S3:- S4:- S5:- S6:- | BK1:- BK2:+ BK3:- BK4:-";18,1;47,2;-1,7;-1,8;FALSE;1,68;-22,6;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-19,32;"fails: stage2, RS<=bench";"20260504";10;NA;60,5;NA;53,9;50,2;72,2;NA;NA;36,2;18,51;"FAIL";"Backwardation";"20260420 23:33";6;TRUE;FALSE;FALSE;""
"QCOM";"Technology";"XLK";133,95;2,53;6;"WATCH";134,22;133,07;137,1;6;"WATCH";133,68;135,76;128,5;4;2;2;0,662;0,872;1,04;"S:2/6 BK:2/4 | S1:- S2:- S3:- S4:+ S5:- S6:+ | BK1:- BK2:+ BK3:+ BK4:-";22,8;52,6;-4,7;-0,3;TRUE;3,16;-11,2;"";TRUE;FALSE;"SKIP";FALSE;"at SMA20";-16,82;"fails: stage2, RS<=bench";"20260429";5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO DATA";"NO DATA";NA;6;TRUE;FALSE;FALSE;""
"AEP";"Utilities";"XLU";135,08;1,84;9;"SKIP";135,35;130,33;147,91;3;"SKIP";134,81;132,96;139,44;7;5;2;0,796;0,76;0,74;"S:5/6 BK:2/4 | S1:+ S2:+ S3:+ S4:+ S5:- S6:+ | BK1:+ BK2:- BK3:+ BK4:-";15,2;58,3;0,3;2,6;TRUE;0,45;3,4;"";FALSE;FALSE;"SKIP";NA;NA;NA;NA;"20260505";11;NA;23,7;NA;21,5;20,4;92;NA;NA;59,8;15,01;"FAIL";"Backwardation";"20260421 07:35";9;FALSE;FALSE;FALSE;""
